family,seed,C,B,gamma,T_count,T_depth,peak_demand,mean_demand,delta_max,slack_ratio,mean_t_slack,stall,slowdown_ratio,inversion,strong_baseline_inversion,shaping_gain,strong_baseline_shaping_gain,feasible
high_compressibility,7,6,8,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,6,9,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,6,10,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,6,11,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,6,12,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,6,13,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,6,14,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,6,15,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,7,0,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,7,1,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,7,2,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,7,3,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,7,4,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,7,5,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,7,6,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,7,7,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,7,8,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,7,9,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,7,10,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,7,11,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,7,12,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,7,13,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,7,14,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,7,7,15,0,29,8,6,3.625,0,1.0,3.3448275862068964,0,1.0,0,0,-0.25,-0.25,1
high_compressibility,9,1,0,23,29,8,6,3.625,23,1.0,2.5517241379310347,1,inf,0,0,0.0,0.0,0
high_compressibility,9,1,1,23,29,8,6,3.625,23,1.0,2.5517241379310347,1,inf,0,0,0.0,0.0,0
high_compressibility,9,1,2,23,29,8,6,3.625,23,1.0,2.5517241379310347,1,inf,0,0,0.0,0.0,0
high_compressibility,9,1,3,23,29,8,6,3.625,23,1.0,2.5517241379310347,1,inf,0,0,0.0,0.0,0
high_compressibility,9,1,4,23,29,8,6,3.625,23,1.0,2.5517241379310347,1,inf,0,0,0.0,0.0,0
high_compressibility,9,1,5,23,29,8,6,3.625,23,1.0,2.5517241379310347,1,3.875,1,0,0.06451612903225806,0.0,1
high_compressibility,9,1,6,23,29,8,6,3.625,23,1.0,2.5517241379310347,1,3.875,1,0,0.06451612903225806,0.0,1
high_compressibility,9,1,7,23,29,8,6,3.625,23,1.0,2.5517241379310347,1,3.875,1,0,0.06451612903225806,0.0,1
high_compressibility,9,1,8,23,29,8,6,3.625,23,1.0,2.5517241379310347,1,3.875,1,0,0.06451612903225806,0.0,1
high_compressibility,9,1,9,23,29,8,6,3.625,23,1.0,2.5517241379310347,1,3.875,1,0,0.06451612903225806,0.0,1
high_compressibility,9,1,10,23,29,8,6,3.625,23,1.0,2.5517241379310347,1,3.875,1,0,0.06451612903225806,0.0,1
high_compressibility,9,1,11,23,29,8,6,3.625,23,1.0,2.5517241379310347,1,3.875,1,0,0.06451612903225806,0.0,1
high_compressibility,9,1,12,23,29,8,6,3.625,23,1.0,2.5517241379310347,1,3.875,1,0,0.06451612903225806,0.0,1
high_compressibility,9,1,13,23,29,8,6,3.625,23,1.0,2.5517241379310347,1,3.875,1,0,0.06451612903225806,0.0,1
high_compressibility,9,1,14,23,29,8,6,3.625,23,1.0,2.5517241379310347,1,3.875,1,0,0.06451612903225806,0.0,1
high_compressibility,9,1,15,23,29,8,6,3.625,23,1.0,2.5517241379310347,1,3.875,1,0,0.06451612903225806,0.0,1
high_compressibility,9,2,0,17,29,8,6,3.625,17,1.0,2.5517241379310347,1,inf,0,0,0.0,0.0,0
high_compressibility,9,2,1,17,29,8,6,3.625,17,1.0,2.5517241379310347,1,inf,0,0,0.0,0.0,0
high_compressibility,9,2,2,17,29,8,6,3.625,17,1.0,2.5517241379310347,1,inf,0,0,0.0,0.0,0
high_compressibility,9,2,3,17,29,8,6,3.625,17,1.0,2.5517241379310347,1,inf,0,0,0.0,0.0625,0
high_compressibility,9,2,4,17,29,8,6,3.625,17,1.0,2.5517241379310347,1,2.125,1,0,0.11764705882352941,0.0625,1
high_compressibility,9,2,5,17,29,8,6,3.625,17,1.0,2.5517241379310347,1,2.125,1,0,0.11764705882352941,0.0625,1
high_compressibility,9,2,6,17,29,8,6,3.625,17,1.0,2.5517241379310347,1,2.125,1,0,0.11764705882352941,0.0625,1
high_compressibility,9,2,7,17,29,8,6,3.625,17,1.0,2.5517241379310347,1,2.125,1,0,0.11764705882352941,0.0625,1
high_compressibility,9,2,8,17,29,8,6,3.625,17,1.0,2.5517241379310347,1,2.125,1,0,0.11764705882352941,0.0625,1
high_compressibility,9,2,9,17,29,8,6,3.625,17,1.0,2.5517241379310347,1,2.125,1,0,0.11764705882352941,0.0625,1
high_compressibility,9,2,10,17,29,8,6,3.625,17,1.0,2.5517241379310347,1,2.125,1,0,0.11764705882352941,0.0625,1
high_compressibility,9,2,11,17,29,8,6,3.625,17,1.0,2.5517241379310347,1,2.125,1,0,0.11764705882352941,0.0625,1
high_compressibility,9,2,12,17,29,8,6,3.625,17,1.0,2.5517241379310347,1,2.125,1,0,0.11764705882352941,0.0625,1
high_compressibility,9,2,13,17,29,8,6,3.625,17,1.0,2.5517241379310347,1,2.125,1,0,0.11764705882352941,0.0625,1
high_compressibility,9,2,14,17,29,8,6,3.625,17,1.0,2.5517241379310347,1,2.125,1,0,0.11764705882352941,0.0625,1
high_compressibility,9,2,15,17,29,8,6,3.625,17,1.0,2.5517241379310347,1,2.125,1,0,0.11764705882352941,0.0625,1
high_compressibility,9,3,0,12,29,8,6,3.625,12,1.0,2.5517241379310347,1,inf,0,0,0.0,0.0,0
high_compressibility,9,3,1,12,29,8,6,3.625,12,1.0,2.5517241379310347,1,inf,0,0,0.0,0.0,0
high_compressibility,9,3,2,12,29,8,6,3.625,12,1.0,2.5517241379310347,1,inf,0,0,0.0,0.09090909090909091,0
high_compressibility,9,3,3,12,29,8,6,3.625,12,1.0,2.5517241379310347,1,1.5,1,0,0.16666666666666666,0.09090909090909091,1
high_compressibility,9,3,4,12,29,8,6,3.625,12,1.0,2.5517241379310347,1,1.5,1,0,0.16666666666666666,0.09090909090909091,1
high_compressibility,9,3,5,12,29,8,6,3.625,12,1.0,2.5517241379310347,1,1.5,1,0,0.16666666666666666,0.09090909090909091,1
high_compressibility,9,3,6,12,29,8,6,3.625,12,1.0,2.5517241379310347,1,1.5,1,0,0.16666666666666666,0.09090909090909091,1
high_compressibility,9,3,7,12,29,8,6,3.625,12,1.0,2.5517241379310347,1,1.5,1,0,0.16666666666666666,0.09090909090909091,1
high_compressibility,9,3,8,12,29,8,6,3.625,12,1.0,2.5517241379310347,1,1.5,1,0,0.16666666666666666,0.09090909090909091,1
high_compressibility,9,3,9,12,29,8,6,3.625,12,1.0,2.5517241379310347,1,1.5,1,0,0.16666666666666666,0.09090909090909091,1
high_compressibility,9,3,10,12,29,8,6,3.625,12,1.0,2.5517241379310347,1,1.5,1,0,0.16666666666666666,0.09090909090909091,1
high_compressibility,9,3,11,12,29,8,6,3.625,12,1.0,2.5517241379310347,1,1.5,1,0,0.16666666666666666,0.09090909090909091,1
high_compressibility,9,3,12,12,29,8,6,3.625,12,1.0,2.5517241379310347,1,1.5,1,0,0.16666666666666666,0.09090909090909091,1
high_compressibility,9,3,13,12,29,8,6,3.625,12,1.0,2.5517241379310347,1,1.5,1,0,0.16666666666666666,0.09090909090909091,1
high_compressibility,9,3,14,12,29,8,6,3.625,12,1.0,2.5517241379310347,1,1.5,1,0,0.16666666666666666,0.09090909090909091,1
high_compressibility,9,3,15,12,29,8,6,3.625,12,1.0,2.5517241379310347,1,1.5,1,0,0.16666666666666666,0.09090909090909091,1
high_compressibility,9,4,0,7,29,8,6,3.625,7,1.0,2.5517241379310347,1,inf,0,0,0.0,0.0,0
high_compressibility,9,4,1,7,29,8,6,3.625,7,1.0,2.5517241379310347,1,inf,0,0,0.0,0.0,0
high_compressibility,9,4,2,7,29,8,6,3.625,7,1.0,2.5517241379310347,1,1.5,1,0,0.25,0.0,1
high_compressibility,9,4,3,7,29,8,6,3.625,7,1.0,2.5517241379310347,1,1.375,1,0,0.18181818181818182,0.0,1
high_compressibility,9,4,4,7,29,8,6,3.625,7,1.0,2.5517241379310347,1,1.25,1,0,0.1,0.0,1
high_compressibility,9,4,5,7,29,8,6,3.625,7,1.0,2.5517241379310347,1,1.25,1,0,0.1,0.0,1
high_compressibility,9,4,6,7,29,8,6,3.625,7,1.0,2.5517241379310347,1,1.25,1,0,0.1,0.0,1
high_compressibility,9,4,7,7,29,8,6,3.625,7,1.0,2.5517241379310347,1,1.25,1,0,0.1,0.0,1
high_compressibility,9,4,8,7,29,8,6,3.625,7,1.0,2.5517241379310347,1,1.25,1,0,0.1,0.0,1
high_compressibility,9,4,9,7,29,8,6,3.625,7,1.0,2.5517241379310347,1,1.25,1,0,0.1,0.0,1
high_compressibility,9,4,10,7,29,8,6,3.625,7,1.0,2.5517241379310347,1,1.25,1,0,0.1,0.0,1
high_compressibility,9,4,11,7,29,8,6,3.625,7,1.0,2.5517241379310347,1,1.25,1,0,0.1,0.0,1
high_compressibility,9,4,12,7,29,8,6,3.625,7,1.0,2.5517241379310347,1,1.25,1,0,0.1,0.0,1
high_compressibility,9,4,13,7,29,8,6,3.625,7,1.0,2.5517241379310347,1,1.25,1,0,0.1,0.0,1
high_compressibility,9,4,14,7,29,8,6,3.625,7,1.0,2.5517241379310347,1,1.25,1,0,0.1,0.0,1
high_compressibility,9,4,15,7,29,8,6,3.625,7,1.0,2.5517241379310347,1,1.25,1,0,0.1,0.0,1
high_compressibility,9,5,0,3,29,8,6,3.625,3,1.0,2.5517241379310347,1,inf,0,0,0.0,-0.125,0
high_compressibility,9,5,1,3,29,8,6,3.625,3,1.0,2.5517241379310347,1,1.375,1,0,0.18181818181818182,-0.125,1
high_compressibility,9,5,2,3,29,8,6,3.625,3,1.0,2.5517241379310347,1,1.25,1,0,0.1,-0.125,1
high_compressibility,9,5,3,3,29,8,6,3.625,3,1.0,2.5517241379310347,1,1.125,0,0,0.0,-0.125,1
high_compressibility,9,5,4,3,29,8,6,3.625,3,1.0,2.5517241379310347,1,1.125,0,0,0.0,-0.125,1
high_compressibility,9,5,5,3,29,8,6,3.625,3,1.0,2.5517241379310347,1,1.125,0,0,0.0,-0.125,1
high_compressibility,9,5,6,3,29,8,6,3.625,3,1.0,2.5517241379310347,1,1.125,0,0,0.0,-0.125,1
high_compressibility,9,5,7,3,29,8,6,3.625,3,1.0,2.5517241379310347,1,1.125,0,0,0.0,-0.125,1
high_compressibility,9,5,8,3,29,8,6,3.625,3,1.0,2.5517241379310347,1,1.125,0,0,0.0,-0.125,1
high_compressibility,9,5,9,3,29,8,6,3.625,3,1.0,2.5517241379310347,1,1.125,0,0,0.0,-0.125,1
high_compressibility,9,5,10,3,29,8,6,3.625,3,1.0,2.5517241379310347,1,1.125,0,0,0.0,-0.125,1
high_compressibility,9,5,11,3,29,8,6,3.625,3,1.0,2.5517241379310347,1,1.125,0,0,0.0,-0.125,1
high_compressibility,9,5,12,3,29,8,6,3.625,3,1.0,2.5517241379310347,1,1.125,0,0,0.0,-0.125,1
high_compressibility,9,5,13,3,29,8,6,3.625,3,1.0,2.5517241379310347,1,1.125,0,0,0.0,-0.125,1
high_compressibility,9,5,14,3,29,8,6,3.625,3,1.0,2.5517241379310347,1,1.125,0,0,0.0,-0.125,1
high_compressibility,9,5,15,3,29,8,6,3.625,3,1.0,2.5517241379310347,1,1.125,0,0,0.0,-0.125,1
high_compressibility,9,6,0,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,6,1,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,6,2,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,6,3,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,6,4,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,6,5,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,6,6,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,6,7,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,6,8,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,6,9,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,6,10,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,6,11,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,6,12,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,6,13,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,6,14,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,6,15,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,7,0,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,7,1,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,7,2,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,7,3,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,7,4,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,7,5,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,7,6,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,7,7,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,7,8,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,7,9,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,7,10,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,7,11,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,7,12,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,7,13,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,7,14,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
high_compressibility,9,7,15,0,29,8,6,3.625,0,1.0,2.5517241379310347,0,1.0,0,0,-0.125,-0.125,1
low_compressibility,1,1,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,1,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,1,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,1,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,1,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,1,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,1,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,1,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,1,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,1,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,1,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,1,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,1,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,1,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,1,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,1,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,2,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,2,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,2,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,2,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,2,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,2,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,2,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,2,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,2,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,2,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,2,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,2,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,2,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,2,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,2,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,2,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,3,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,3,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,3,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,3,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,3,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,3,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,3,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,3,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,3,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,3,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,3,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,3,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,3,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,3,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,3,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,3,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,4,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,4,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,4,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,4,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,4,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,4,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,4,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,4,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,4,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,4,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,4,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,4,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,4,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,4,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,4,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,4,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,5,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,5,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,5,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,5,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,5,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,5,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,5,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,5,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,5,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,5,9,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,5,10,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,5,11,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,5,12,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,5,13,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,5,14,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,5,15,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,6,0,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,6,1,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,6,2,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,6,3,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,6,4,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,6,5,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,6,6,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,6,7,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
low_compressibility,1,6,8,0,19,42,1,0.4523809523809524,0,0.0,0.0,0,1.0,0,0,0.0,0.0,1
