workload_scope,workload_name,policy,variant_id,trace_length,total_t,peak_demand,C,B,p_acc,trial_index,T_static,T_exe,stall_cycles,stall_ratio,max_cycle_hit,mean_service
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,23,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,24,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,25,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,26,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,27,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,28,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,29,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,30,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,31,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,32,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,33,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,34,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,35,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,36,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,37,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,38,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,39,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,40,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,41,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,42,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,43,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,44,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,45,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,46,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,47,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,48,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,49,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,50,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,51,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,52,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,53,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,54,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,55,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,56,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,57,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,58,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,59,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,60,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,61,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,62,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,63,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,64,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,65,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,66,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,67,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,68,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,69,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,70,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,71,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,72,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,73,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,74,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,75,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,76,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,77,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,78,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,79,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,80,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,81,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,82,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,83,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,84,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,85,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,86,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,87,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,88,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,89,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,90,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,91,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,92,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,93,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,94,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,95,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,96,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,97,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,98,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,1.0,99,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,0,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,1,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,2,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,3,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,4,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,5,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,6,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,7,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,8,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,9,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,10,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,11,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,12,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,13,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,14,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,15,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,16,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,17,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,18,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,19,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,20,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,21,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,22,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,23,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,24,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,25,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,26,42,43,1,0.023255813953488372,0,0.9767441860465116
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,27,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,28,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,29,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,30,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,31,42,43,1,0.023255813953488372,0,0.9767441860465116
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,32,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,33,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,34,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,35,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,36,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,37,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,38,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,39,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,40,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,41,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,42,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,43,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,44,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,45,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,46,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,47,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,48,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,49,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,50,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,51,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,52,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,53,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,54,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,55,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,56,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,57,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,58,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,59,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,60,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,61,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,62,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,63,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,64,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,65,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,66,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,67,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,68,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,69,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,70,42,43,1,0.023255813953488372,0,0.9767441860465116
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,71,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,72,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,73,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,74,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,75,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,76,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,77,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,78,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,79,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,80,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,81,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,82,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,83,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,84,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,85,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,86,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,87,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,88,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,89,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,90,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,91,42,42,0,0.0,0,0.9761904761904762
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,92,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,93,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,94,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,95,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,96,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,97,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,98,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.999,99,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,0,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,1,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,2,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,3,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,4,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,5,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,6,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,7,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,8,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,9,42,43,1,0.023255813953488372,0,0.9767441860465116
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,10,42,42,0,0.0,0,0.9761904761904762
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,11,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,12,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,13,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,14,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,15,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,16,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,17,42,42,0,0.0,0,0.9761904761904762
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,18,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,19,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,20,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,21,42,42,0,0.0,0,0.9761904761904762
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,22,42,42,0,0.0,0,0.9761904761904762
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,23,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,24,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,25,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,26,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,27,42,42,0,0.0,0,1.0
synthetic,low_compressibility_seed7,static_min,low_compressibility_seed7:static_min,42,19,1,1,8,0.995,28,42,43,1,0.023255813953488372,0,0.9767441860465116
