trace_name,policy,trace_length,logical_qubit_budget,real_trace_compressibility,C,B,feasible,feasible_reason,T_static,T_exe,stall_cycles,stall_ratio,Delta_max,Gamma,peak_demand,mean_demand,total_T,QTV_proxy,normalized_makespan
adder_n6,static_min,146,14,1.3157858932998192,1,13,1,feasible,146,146.0,0.0,0.0,0,24,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,1,14,1,feasible,146,146.0,0.0,0.0,0,24,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,1,15,1,feasible,146,146.0,0.0,0.0,0,24,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,2,0,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,2,1,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,2,2,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,2,3,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,2,4,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,2,5,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,2,6,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,2,7,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,2,8,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,2,9,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,2,10,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,2,11,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,2,12,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,2,13,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
adder_n6,static_min,146,14,1.3157858932998192,2,14,1,feasible,146,146.0,0.0,0.0,0,0,2,0.5753424657534246,84,2044.0,1.0
